,word,book_count,book_frequency,show_count,show_frequency
2083,grief,2.0,7.436326454731363e-05,,
2084,descriptions,2.0,7.436326454731363e-05,,
2085,entomology,2.0,7.436326454731363e-05,,
2086,opposition,2.0,7.436326454731363e-05,,
2087,stars,2.0,7.436326454731363e-05,,
2088,apology,2.0,7.436326454731363e-05,,
2089,crazy,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2090,trying,2.0,7.436326454731363e-05,24.0,0.002046908315565032
2091,exists,2.0,7.436326454731363e-05,,
2092,expectation,2.0,7.436326454731363e-05,,
2093,glaring,2.0,7.436326454731363e-05,,
2094,dancing,2.0,7.436326454731363e-05,,
2095,astonished,2.0,7.436326454731363e-05,,
2096,linen,2.0,7.436326454731363e-05,,
2097,armed,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2098,decay,2.0,7.436326454731363e-05,,
2099,ambush,2.0,7.436326454731363e-05,,
2100,moaning,2.0,7.436326454731363e-05,,
2101,attacked,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2102,pay,2.0,7.436326454731363e-05,,
2103,weapon,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2104,unmitigated,2.0,7.436326454731363e-05,,
2105,crossed,2.0,7.436326454731363e-05,,
2106,confident,2.0,7.436326454731363e-05,,
2107,cleft,2.0,7.436326454731363e-05,,
2108,desert,2.0,7.436326454731363e-05,,
2109,dragged,2.0,7.436326454731363e-05,,
2110,mother,2.0,7.436326454731363e-05,5.0,0.00042643923240938164
2111,gates,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2112,starving,2.0,7.436326454731363e-05,,
2113,raw,2.0,7.436326454731363e-05,,
2114,tiny,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2115,exultation,2.0,7.436326454731363e-05,,
2116,warmth,2.0,7.436326454731363e-05,,
2117,hark,2.0,7.436326454731363e-05,,
2118,upshot,2.0,7.436326454731363e-05,,
2119,conjectures,2.0,7.436326454731363e-05,,
2120,frightful,2.0,7.436326454731363e-05,,
2121,silvered,2.0,7.436326454731363e-05,,
2122,agony,2.0,7.436326454731363e-05,,
2123,surface,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2124,rubbed,2.0,7.436326454731363e-05,,
2125,deaf,2.0,7.436326454731363e-05,,
2126,pain,2.0,7.436326454731363e-05,4.0,0.0003411513859275053
2127,glared,2.0,7.436326454731363e-05,,
2128,wretch,2.0,7.436326454731363e-05,,
2129,distinguish,2.0,7.436326454731363e-05,,
2130,obtained,2.0,7.436326454731363e-05,,
2131,sigh,2.0,7.436326454731363e-05,,
2132,investigator,2.0,7.436326454731363e-05,,
2133,paralyzing,2.0,7.436326454731363e-05,,
2134,noticed,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2135,argument,2.0,7.436326454731363e-05,,
2136,arrested,2.0,7.436326454731363e-05,,
2137,observations,2.0,7.436326454731363e-05,,
2138,founded,2.0,7.436326454731363e-05,,
2139,devilish,2.0,7.436326454731363e-05,,
2140,ordeal,2.0,7.436326454731363e-05,,
2141,supper,2.0,7.436326454731363e-05,,
2142,lively,2.0,7.436326454731363e-05,,
2143,furnish,2.0,7.436326454731363e-05,,
2144,insisted,2.0,7.436326454731363e-05,,
2145,wisdom,2.0,7.436326454731363e-05,,
2146,perform,2.0,7.436326454731363e-05,,
2147,blindly,2.0,7.436326454731363e-05,,
2148,considering,2.0,7.436326454731363e-05,,
2149,liked,2.0,7.436326454731363e-05,,
2150,strike,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2151,eh,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2152,urgent,2.0,7.436326454731363e-05,,
2153,frankness,2.0,7.436326454731363e-05,,
2154,ends,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2155,witnessed,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2156,muttered,2.0,7.436326454731363e-05,,
2157,stamped,2.0,7.436326454731363e-05,,
2158,absurd,2.0,7.436326454731363e-05,,
2159,quarter,2.0,7.436326454731363e-05,,
2160,heading,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2161,wildly,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2162,downward,2.0,7.436326454731363e-05,,
2163,spring,2.0,7.436326454731363e-05,,
2164,protest,2.0,7.436326454731363e-05,,
2165,client,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2166,greatest,2.0,7.436326454731363e-05,,
2167,straining,2.0,7.436326454731363e-05,,
2168,understanding,2.0,7.436326454731363e-05,,
2169,seize,2.0,7.436326454731363e-05,,
2170,menacing,2.0,7.436326454731363e-05,,
2171,groaned,2.0,7.436326454731363e-05,,
2172,malignant,2.0,7.436326454731363e-05,,
2173,ship,2.0,7.436326454731363e-05,,
2174,lighted,2.0,7.436326454731363e-05,,
2175,teach,2.0,7.436326454731363e-05,,
2176,troubled,2.0,7.436326454731363e-05,,
2177,overtaken,2.0,7.436326454731363e-05,,
2178,nowhere,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2179,hollow,2.0,7.436326454731363e-05,26.0,0.0022174840085287845
2180,solitary,2.0,7.436326454731363e-05,,
2181,infernal,2.0,7.436326454731363e-05,,
2182,waterproof,2.0,7.436326454731363e-05,,
2183,watcher,2.0,7.436326454731363e-05,,
2184,unseen,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2185,crimes,2.0,7.436326454731363e-05,,
2186,rustling,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2187,clue,2.0,7.436326454731363e-05,,
2188,morland,2.0,7.436326454731363e-05,,
2189,postscript,2.0,7.436326454731363e-05,,
2190,grate,2.0,7.436326454731363e-05,,
2191,ashes,2.0,7.436326454731363e-05,,
2192,regina,2.0,7.436326454731363e-05,,
2193,breathed,2.0,7.436326454731363e-05,,
2194,rascals,2.0,7.436326454731363e-05,,
2195,gratitude,2.0,7.436326454731363e-05,,
2196,confidences,2.0,7.436326454731363e-05,,
2197,throughout,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2198,hundreds,2.0,7.436326454731363e-05,,
2199,sinner,2.0,7.436326454731363e-05,,
2200,intelligence,2.0,7.436326454731363e-05,,
2201,correspond,2.0,7.436326454731363e-05,,
2202,readiness,2.0,7.436326454731363e-05,,
2203,kindness,2.0,7.436326454731363e-05,,
2204,fainted,2.0,7.436326454731363e-05,,
2205,pink,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2206,typewriter,2.0,7.436326454731363e-05,,
2207,informed,2.0,7.436326454731363e-05,,
2208,places,2.0,7.436326454731363e-05,,
2209,gasped,2.0,7.436326454731363e-05,,
2210,courage,2.0,7.436326454731363e-05,,
2211,legible,2.0,7.436326454731363e-05,,
2212,enable,2.0,7.436326454731363e-05,,
2213,hatred,2.0,7.436326454731363e-05,,
2214,garden,2.0,7.436326454731363e-05,7.0,0.0005970149253731343
2215,mrs,2.0,7.436326454731363e-05,6.0,0.000511727078891258
2216,intervened,2.0,7.436326454731363e-05,,
2217,absolutely,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2218,villainy,2.0,7.436326454731363e-05,,
2219,force,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2220,outburst,2.0,7.436326454731363e-05,,
2221,regretted,2.0,7.436326454731363e-05,,
2222,library,2.0,7.436326454731363e-05,,
2223,mad,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2224,passes,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2225,reported,2.0,7.436326454731363e-05,,
2226,suggestion,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2227,enormous,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2228,pinnacle,2.0,7.436326454731363e-05,,
2229,blown,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2230,defend,2.0,7.436326454731363e-05,,
2231,swore,2.0,7.436326454731363e-05,,
2232,movement,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2233,retained,2.0,7.436326454731363e-05,,
2234,sufficient,2.0,7.436326454731363e-05,,
2235,brow,2.0,7.436326454731363e-05,,
2236,hurled,2.0,7.436326454731363e-05,,
2237,leaped,2.0,7.436326454731363e-05,,
2238,belonged,2.0,7.436326454731363e-05,,
2239,lurked,2.0,7.436326454731363e-05,,
2240,bristling,2.0,7.436326454731363e-05,,
2241,tins,2.0,7.436326454731363e-05,,
2242,spirits,2.0,7.436326454731363e-05,,
2243,cloth,2.0,7.436326454731363e-05,,
2244,boulder,2.0,7.436326454731363e-05,,
2245,loaf,2.0,7.436326454731363e-05,,
2246,crevice,2.0,7.436326454731363e-05,,
2247,burning,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2248,speck,2.0,7.436326454731363e-05,,
2249,stumbled,2.0,7.436326454731363e-05,,
2250,taller,2.0,7.436326454731363e-05,,
2251,treated,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2252,grasp,2.0,7.436326454731363e-05,,
2253,deceive,2.0,7.436326454731363e-05,,
2254,pleased,2.0,7.436326454731363e-05,4.0,0.0003411513859275053
2255,different,2.0,7.436326454731363e-05,6.0,0.000511727078891258
2256,fight,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2257,discussion,2.0,7.436326454731363e-05,,
2258,distrait,2.0,7.436326454731363e-05,,
2259,devote,2.0,7.436326454731363e-05,,
2260,offers,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2261,confessed,2.0,7.436326454731363e-05,,
2262,listen,2.0,7.436326454731363e-05,10.0,0.0008528784648187633
2263,sequence,2.0,7.436326454731363e-05,,
2264,gleaming,2.0,7.436326454731363e-05,,
2265,cutting,2.0,7.436326454731363e-05,,
2266,dreary,2.0,7.436326454731363e-05,,
2267,banked,2.0,7.436326454731363e-05,,
2268,foggy,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2269,indelibly,2.0,7.436326454731363e-05,,
2270,aided,2.0,7.436326454731363e-05,,
2271,forwarded,2.0,7.436326454731363e-05,,
2272,quote,2.0,7.436326454731363e-05,,
2273,attitude,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2274,recalled,2.0,7.436326454731363e-05,,
2275,secrecy,2.0,7.436326454731363e-05,,
2276,chances,2.0,7.436326454731363e-05,,
2277,internal,2.0,7.436326454731363e-05,,
2278,retire,2.0,7.436326454731363e-05,,
2279,rains,2.0,7.436326454731363e-05,,
2280,plucked,2.0,7.436326454731363e-05,,
2281,destined,2.0,7.436326454731363e-05,,
2282,widespread,2.0,7.436326454731363e-05,,
2283,slime,2.0,7.436326454731363e-05,,
2284,ally,2.0,7.436326454731363e-05,,
2285,swamp,2.0,7.436326454731363e-05,,
2286,ponies,2.0,7.436326454731363e-05,,
2287,device,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2288,upwood,2.0,7.436326454731363e-05,,
2289,mlle,2.0,7.436326454731363e-05,,
2290,carére,2.0,7.436326454731363e-05,,
2291,succession,2.0,7.436326454731363e-05,,
2292,discuss,2.0,7.436326454731363e-05,,
2293,voyage,2.0,7.436326454731363e-05,,
2294,b,2.0,7.436326454731363e-05,,
2295,yorkshire,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2296,tutor,2.0,7.436326454731363e-05,,
2297,murderer,2.0,7.436326454731363e-05,,
2298,explore,2.0,7.436326454731363e-05,,
2299,downs,2.0,7.436326454731363e-05,,
2300,confirmation,2.0,7.436326454731363e-05,,
2301,spare,2.0,7.436326454731363e-05,,
2302,plume,2.0,7.436326454731363e-05,,
2303,sucked,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2304,agonised,2.0,7.436326454731363e-05,,
2305,crept,2.0,7.436326454731363e-05,,
2306,weather,2.0,7.436326454731363e-05,,
2307,contrast,2.0,7.436326454731363e-05,,
2308,activity,2.0,7.436326454731363e-05,,
2309,mixture,2.0,7.436326454731363e-05,,
2310,irregular,2.0,7.436326454731363e-05,,
2311,scream,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2312,waving,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2313,homes,2.0,7.436326454731363e-05,,
2314,buried,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2315,settling,2.0,7.436326454731363e-05,,
2316,tied,2.0,7.436326454731363e-05,,
2317,noises,2.0,7.436326454731363e-05,,
2318,rushes,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2319,throbbing,2.0,7.436326454731363e-05,,
2320,roar,2.0,7.436326454731363e-05,,
2321,indescribably,2.0,7.436326454731363e-05,,
2322,secure,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2323,passionate,2.0,7.436326454731363e-05,,
2324,wit,2.0,7.436326454731363e-05,,
2325,refuge,2.0,7.436326454731363e-05,,
2326,crawled,2.0,7.436326454731363e-05,,
2327,horrible,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2328,penetrate,2.0,7.436326454731363e-05,,
2329,planted,2.0,7.436326454731363e-05,,
2330,floated,2.0,7.436326454731363e-05,,
2331,cliff,2.0,7.436326454731363e-05,,
2332,quarry,2.0,7.436326454731363e-05,,
2333,wary,2.0,7.436326454731363e-05,,
2334,loft,2.0,7.436326454731363e-05,,
2335,somewhat,2.0,7.436326454731363e-05,,
2336,wept,2.0,7.436326454731363e-05,,
2337,disguise,2.0,7.436326454731363e-05,,
2338,lied,2.0,7.436326454731363e-05,,
2339,unprotected,2.0,7.436326454731363e-05,,
2340,women,2.0,7.436326454731363e-05,,
2341,paler,2.0,7.436326454731363e-05,,
2342,distinctly,2.0,7.436326454731363e-05,,
2343,concluded,2.0,7.436326454731363e-05,,
2344,owns,2.0,7.436326454731363e-05,,
2345,asleep,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2346,souls,2.0,7.436326454731363e-05,,
2347,bronze,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2348,noise,2.0,7.436326454731363e-05,5.0,0.00042643923240938164
2349,sorrow,2.0,7.436326454731363e-05,,
2350,torn,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2351,muffled,2.0,7.436326454731363e-05,,
2352,sob,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2353,deathly,2.0,7.436326454731363e-05,,
2354,curtain,2.0,7.436326454731363e-05,,
2355,tone,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2356,protect,2.0,7.436326454731363e-05,,
2357,countries,2.0,7.436326454731363e-05,,
2358,hopeless,2.0,7.436326454731363e-05,,
2359,spanish,2.0,7.436326454731363e-05,,
2360,formal,2.0,7.436326454731363e-05,,
2361,follows,2.0,7.436326454731363e-05,13.0,0.0011087420042643922
2362,pretend,2.0,7.436326454731363e-05,,
2363,occur,2.0,7.436326454731363e-05,,
2364,authorities,2.0,7.436326454731363e-05,,
2365,disaster,2.0,7.436326454731363e-05,,
2366,worked,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2367,accomplice,2.0,7.436326454731363e-05,,
2368,haunts,2.0,7.436326454731363e-05,,
2369,superstitious,2.0,7.436326454731363e-05,,
2370,refuse,2.0,7.436326454731363e-05,,
2371,straw,2.0,7.436326454731363e-05,,
2372,conceivable,2.0,7.436326454731363e-05,,
2373,suspicion,2.0,7.436326454731363e-05,,
2374,successfully,2.0,7.436326454731363e-05,,
2375,accomplished,2.0,7.436326454731363e-05,,
2376,disguised,2.0,7.436326454731363e-05,,
2377,sensational,2.0,7.436326454731363e-05,,
2378,audacity,2.0,7.436326454731363e-05,,
2379,permanent,2.0,7.436326454731363e-05,,
2380,sharing,2.0,7.436326454731363e-05,,
2381,comfortable,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2382,anthony,2.0,7.436326454731363e-05,,
2383,brunette,2.0,7.436326454731363e-05,,
2384,elegant,2.0,7.436326454731363e-05,,
2385,remark,2.0,7.436326454731363e-05,,
2386,faith,2.0,7.436326454731363e-05,,
2387,harmless,2.0,7.436326454731363e-05,,
2388,according,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2389,trespass,2.0,7.436326454731363e-05,,
2390,required,2.0,7.436326454731363e-05,,
2391,prosecute,2.0,7.436326454731363e-05,,
2392,clouded,2.0,7.436326454731363e-05,,
2393,regarded,2.0,7.436326454731363e-05,,
2394,barrow,2.0,7.436326454731363e-05,,
2395,orders,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2396,arrive,2.0,7.436326454731363e-05,,
2397,attended,2.0,7.436326454731363e-05,,
2398,strongly,2.0,7.436326454731363e-05,,
2399,grasping,2.0,7.436326454731363e-05,,
2400,grip,2.0,7.436326454731363e-05,,
2401,fangs,2.0,7.436326454731363e-05,,
2402,cotton,2.0,7.436326454731363e-05,,
2403,dismal,2.0,7.436326454731363e-05,,
2404,fierce,2.0,7.436326454731363e-05,,
2405,fires,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2406,flash,2.0,7.436326454731363e-05,5.0,0.00042643923240938164
2407,york,2.0,7.436326454731363e-05,,
2408,forms,2.0,7.436326454731363e-05,,
2409,tool,2.0,7.436326454731363e-05,,
2410,energies,2.0,7.436326454731363e-05,,
2411,consent,2.0,7.436326454731363e-05,,
2412,communicated,2.0,7.436326454731363e-05,,
2413,softly,2.0,7.436326454731363e-05,14.0,0.0011940298507462687
2414,expedition,2.0,7.436326454731363e-05,,
2415,jealousy,2.0,7.436326454731363e-05,,
2416,lace,2.0,7.436326454731363e-05,,
2417,glimmer,2.0,7.436326454731363e-05,,
2418,resumed,2.0,7.436326454731363e-05,,
2419,balcony,2.0,7.436326454731363e-05,,
2420,furtive,2.0,7.436326454731363e-05,,
2421,shirt,2.0,7.436326454731363e-05,5.0,0.00042643923240938164
2422,bedroom,2.0,7.436326454731363e-05,,
2423,curling,2.0,7.436326454731363e-05,,
2424,coldly,2.0,7.436326454731363e-05,,
2425,comic,2.0,7.436326454731363e-05,,
2426,aroused,2.0,7.436326454731363e-05,,
2427,lighter,2.0,7.436326454731363e-05,,
2428,convert,2.0,7.436326454731363e-05,,
2429,designs,2.0,7.436326454731363e-05,,
2430,tears,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2431,inclined,2.0,7.436326454731363e-05,,
2432,ill,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2433,wardrobe,2.0,7.436326454731363e-05,,
2434,pike,2.0,7.436326454731363e-05,,
2435,badly,2.0,7.436326454731363e-05,,
2436,fair,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2437,display,2.0,7.436326454731363e-05,,
2438,outpaced,2.0,7.436326454731363e-05,,
2439,remaining,2.0,7.436326454731363e-05,,
2440,pony,2.0,7.436326454731363e-05,,
2441,crawling,2.0,7.436326454731363e-05,,
2442,accustomed,2.0,7.436326454731363e-05,,
2443,intrude,2.0,7.436326454731363e-05,,
2444,books,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2445,devoted,2.0,7.436326454731363e-05,,
2446,field,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2447,helping,2.0,7.436326454731363e-05,,
2448,uninteresting,2.0,7.436326454731363e-05,,
2449,paralyzed,2.0,7.436326454731363e-05,,
2450,horizon,2.0,7.436326454731363e-05,,
2451,farthest,2.0,7.436326454731363e-05,,
2452,taste,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2453,surrounded,2.0,7.436326454731363e-05,,
2454,flush,2.0,7.436326454731363e-05,,
2455,missed,2.0,7.436326454731363e-05,,
2456,delirious,2.0,7.436326454731363e-05,,
2457,exertions,2.0,7.436326454731363e-05,,
2458,orchids,2.0,7.436326454731363e-05,,
2459,impatiently,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2460,kill,2.0,7.436326454731363e-05,7.0,0.0005970149253731343
2461,blazed,2.0,7.436326454731363e-05,,
2462,stupid,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2463,vapour,2.0,7.436326454731363e-05,,
2464,uncertain,2.0,7.436326454731363e-05,,
2465,shimmering,2.0,7.436326454731363e-05,,
2466,quietly,2.0,7.436326454731363e-05,13.0,0.0011087420042643922
2467,anticipation,2.0,7.436326454731363e-05,,
2468,moments,2.0,7.436326454731363e-05,,
2469,uneasy,2.0,7.436326454731363e-05,,
2470,household,2.0,7.436326454731363e-05,,
2471,concealment,2.0,7.436326454731363e-05,,
2472,void,2.0,7.436326454731363e-05,,
2473,soil,2.0,7.436326454731363e-05,,
2474,hillsides,2.0,7.436326454731363e-05,,
2475,lake,2.0,7.436326454731363e-05,,
2476,previous,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2477,cigars,2.0,7.436326454731363e-05,,
2478,resisted,2.0,7.436326454731363e-05,,
2479,crisp,2.0,7.436326454731363e-05,,
2480,thinks,2.0,7.436326454731363e-05,3.0,0.000255863539445629
2481,guest,2.0,7.436326454731363e-05,,
2482,impressed,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2483,hardened,2.0,7.436326454731363e-05,,
2484,drifting,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2485,convey,2.0,7.436326454731363e-05,,
2486,sink,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2487,everywhere,2.0,7.436326454731363e-05,,
2488,astounded,2.0,7.436326454731363e-05,,
2489,criminals,2.0,7.436326454731363e-05,,
2490,rays,2.0,7.436326454731363e-05,1.0,8.528784648187633e-05
2491,ceiling,2.0,7.436326454731363e-05,2.0,0.00017057569296375266
2492,ash,2.0,7.436326454731363e-05,,
2493,precisely,2.0,7.436326454731363e-05,,
2494,clumsy,2.0,7.436326454731363e-05,,
2495,neglected,2.0,7.436326454731363e-05,,
2496,fail,2.0,7.436326454731363e-05,,
2497,hired,2.0,7.436326454731363e-05,,
2498,inquire,2.0,7.436326454731363e-05,,
2499,presuming,2.0,7.436326454731363e-05,,
2500,recognizing,2.0,7.436326454731363e-05,,
2501,fool,2.0,7.436326454731363e-05,,
